gameId,week,nflPlayId,nflPlayType,nflPlayDescription,nflPlayUrl,quarter,down,yardsToGo,gameClock,yardsToGoal,isGoalToGo,isRedzone,possessionTeamId,offScore,defScore,expectedPointsAdded,offN,offRB,offTE,offWR,offOL,defN,defDL,defLB,defDB,offensePlayer1,offensePlayer2,offensePlayer3,offensePlayer4,offensePlayer5,offensePlayer6,offensePlayer7,offensePlayer8,offensePlayer9,offensePlayer10,offensePlayer11,defensePlayer1,defensePlayer2,defensePlayer3,defensePlayer4,defensePlayer5,defensePlayer6,defensePlayer7,defensePlayer8,defensePlayer9,defensePlayer10,defensePlayer11
2026001,0,2886,PENALTY,"(6:16) (Shotgun) K.Slovis pass incomplete short right to R.Fairweather (I.Simmons).
PENALTY on AZ-M.Pryor, Offensive Holding, 10 yards, enforced at CAR 9 - No Play.",https://pro.nfl.com/api/plays/summaryPlay?gameId=c66cf251-5f68-11f1-b1d0-bb70a4640075&playId=2886,3,2,7,06:16,9.0,False,True,3800,17,17,-1.2711370299803093,11,1,1,3,5,11,2,5,4,Matt Pryor,Olisaemeka Udoh,Evan Hull,Demontrey Jacobs,Xavier Weaver,Kedon Slovis,Rivaldo Fairweather,Valentin Senn,Bryson Green,Reggie Virgil,Ka'ena Decambra,Isaiah Simmons,Robert Rochell,Nick Hampton,Thomas Incoom,Demani Richardson,Bam Martin-Scott,Jackson Kuwatch,Cam Miller,Parker Petersen,Devonta Smith,Tywone Malone
2026001,0,2920,SACK,(6:08) (Shotgun) K.Slovis sacked at CAR 29 for -10 yards (N.Hampton).,https://pro.nfl.com/api/plays/summaryPlay?gameId=c66cf251-5f68-11f1-b1d0-bb70a4640075&playId=2920,3,2,17,06:08,19.0,False,True,3800,17,17,-0.9413671073270962,11,1,1,3,5,11,2,5,4,Matt Pryor,Olisaemeka Udoh,Demontrey Jacobs,Xavier Weaver,Kedon Slovis,Valentin Senn,Bryson Green,Corey Kiner,Reggie Virgil,Ka'ena Decambra,Jameson Geers,Isaiah Simmons,Robert Rochell,Elijah Garcia,Nick Hampton,Thomas Incoom,Demani Richardson,Bam Martin-Scott,Jackson Kuwatch,Aaron Hall,Cam Miller,Devonta Smith
2026001,0,2940,RUSH,(5:26) (Shotgun) C.Kiner up the middle to CAR 24 for 5 yards (I.Simmons; Z.Wheatley).,https://pro.nfl.com/api/plays/summaryPlay?gameId=c66cf251-5f68-11f1-b1d0-bb70a4640075&playId=2940,3,3,27,05:26,29.0,False,False,3800,17,17,-0.2785974524449557,11,1,1,3,5,11,2,4,5,Matt Pryor,Olisaemeka Udoh,Demontrey Jacobs,Xavier Weaver,Kedon Slovis,Valentin Senn,Bryson Green,Corey Kiner,Reggie Virgil,Ka'ena Decambra,Jameson Geers,Isaiah Simmons,Robert Rochell,Elijah Garcia,Nick Hampton,Thomas Incoom,Demani Richardson,Zakee Wheatley,Jackson Kuwatch,Aaron Hall,Cam Miller,Devonta Smith
2026001,0,2962,FIELD_GOAL,"(4:46) C.Ryland 43 yard field goal is GOOD, Center-C.Kreiter, Holder-B.Gillikin.",https://pro.nfl.com/api/plays/summaryPlay?gameId=c66cf251-5f68-11f1-b1d0-bb70a4640075&playId=2962,3,4,22,04:46,24.0,False,False,3800,17,17,0.6695667703170329,11,0,2,0,6,11,4,3,4,Casey Kreiter,Olisaemeka Udoh,Blake Gillikin,Chad Ryland,Demontrey Jacobs,Christian Jones,Hayden Conner,Rivaldo Fairweather,Chase Bisontis,Jayden Williams,Jameson Geers,Robert Rochell,Elijah Garcia,Nick Hampton,Thomas Incoom,Tyrek Funderburk,Demani Richardson,Jared Harrison-Hunte,Bam Martin-Scott,Aaron Hall,Parker Petersen,DeCarlos Nicholson
2026001,0,2992,TIMEOUT,Timeout at 04:42.,https://pro.nfl.com/api/plays/summaryPlay?gameId=c66cf251-5f68-11f1-b1d0-bb70a4640075&playId=2992,3,0,0,04:42,,False,,0750,17,20,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2026001,0,2982,KICK_OFF,C.Ryland kicks 63 yards from AZ 35 to CAR 2. Ji.Horn to CAR 27 for 25 yards (B.Ojulari).,https://pro.nfl.com/api/plays/summaryPlay?gameId=c66cf251-5f68-11f1-b1d0-bb70a4640075&playId=2982,3,0,0,04:42,65.0,False,False,3800,20,17,-0.05198113573715091,11,0,0,2,0,11,0,2,2,Isaiah Oliver,BJ Ojulari,Chad Ryland,Kei'Trel Clark,Eku Leota,Elijah Jones,Quinton Newsome,Bryson Green,Reggie Virgil,Karson Sharar,Wydett Williams Jr.,Robert Rochell,Elijah Cooks,Casey Washington,Demani Richardson,Jimmy Horn Jr.,Ja'Seem Reed,Caden Prieskorn,Roc Taylor,Jackson Kuwatch,Isaiah Smith,Chamon Metayer
2026001,0,3012,RUSH,(4:37) A.Tyus up the middle to CAR 30 for 3 yards (A.Keys; K.Sharar).,https://pro.nfl.com/api/plays/summaryPlay?gameId=c66cf251-5f68-11f1-b1d0-bb70a4640075&playId=3012,3,1,10,04:37,73.0,False,False,0750,17,20,-0.329025705344975,11,1,2,2,5,11,3,4,4,Stone Forsythe,Ja'Tyre Carter,Ryan Hayes,Elijah Cooks,Casey Washington,Nick Samac,Caden Prieskorn,Anthony Tyus III,Isaia Glass,Haynes King,Chamon Metayer,Isaiah Oliver,Jonah Williams,Elliott Brown,Brodric Martin,Elijah Jones,Austin Keys,Cam Horsley,Karson Sharar,Elijah Culp,Cam Robertson,Wydett Williams Jr.
2026001,0,3034,RUSH,(4:00) (Shotgun) A.Tyus left guard to CAR 32 for 2 yards (C.Horsley; B.Martin).,https://pro.nfl.com/api/plays/summaryPlay?gameId=c66cf251-5f68-11f1-b1d0-bb70a4640075&playId=3034,3,2,7,04:00,70.0,False,False,0750,17,20,-0.5680851950310171,11,1,1,3,5,11,2,4,5,Stone Forsythe,Ja'Tyre Carter,Ryan Hayes,Elijah Cooks,Casey Washington,Nick Samac,Jimmy Horn Jr.,Anthony Tyus III,Isaia Glass,Haynes King,Chamon Metayer,Isaiah Oliver,Elliott Brown,Brodric Martin,Elijah Jones,Quinton Newsome,Austin Keys,Cam Horsley,Karson Sharar,Elijah Culp,Cam Robertson,Wydett Williams Jr.
2026001,0,3056,PENALTY,"(3:14) (Shotgun) H.King scrambles left end to CAR 38 for 6 yards (K.Sharar).
PENALTY on CAR-J.Carter, Offensive Holding, 10 yards, enforced at CAR 32 - No Play.",https://pro.nfl.com/api/plays/summaryPlay?gameId=c66cf251-5f68-11f1-b1d0-bb70a4640075&playId=3056,3,3,5,03:14,68.0,False,False,0750,17,20,-1.6590377409011126,11,1,1,3,5,11,2,4,5,Stone Forsythe,Ja'Tyre Carter,Ryan Hayes,Elijah Cooks,Casey Washington,Nick Samac,Jimmy Horn Jr.,Anthony Tyus III,Isaia Glass,Haynes King,Chamon Metayer,Isaiah Oliver,Elliott Brown,Brodric Martin,Elijah Jones,Quinton Newsome,Austin Keys,Cam Horsley,Karson Sharar,Elijah Culp,Cam Robertson,Wydett Williams Jr.
2026001,0,3089,PASS,"(2:57) (Shotgun) H.King pass short right to Ji.Horn pushed ob at CAR 37 for 15 yards (E.Culp).
PENALTY on AZ-E.Culp, Unnecessary Roughness, 15 yards, enforced at CAR 37.",https://pro.nfl.com/api/plays/summaryPlay?gameId=c66cf251-5f68-11f1-b1d0-bb70a4640075&playId=3089,3,3,15,02:57,78.0,False,False,0750,17,20,4.135830577462912,11,1,1,3,5,11,2,4,5,Stone Forsythe,Ja'Tyre Carter,Ryan Hayes,Elijah Cooks,Casey Washington,Nick Samac,Jimmy Horn Jr.,Anthony Tyus III,Isaia Glass,Haynes King,Chamon Metayer,Isaiah Oliver,Elliott Brown,Brodric Martin,Elijah Jones,Quinton Newsome,Austin Keys,Cam Horsley,Karson Sharar,Elijah Culp,Cam Robertson,Wydett Williams Jr.
2026001,0,3130,RUSH,(2:35) A.Tyus left end pushed ob at AZ 41 for 7 yards (E.Jones).,https://pro.nfl.com/api/plays/summaryPlay?gameId=c66cf251-5f68-11f1-b1d0-bb70a4640075&playId=3130,3,1,10,02:35,48.0,False,False,0750,17,20,0.28293405030854046,11,1,2,2,5,11,3,4,4,Stone Forsythe,Ja'Tyre Carter,Ryan Hayes,Elijah Cooks,Casey Washington,Nick Samac,Caden Prieskorn,Anthony Tyus III,Isaia Glass,Haynes King,Chamon Metayer,Isaiah Oliver,Jonah Williams,BJ Ojulari,Brodric Martin,Eku Leota,Elijah Jones,Austin Keys,Karson Sharar,Elijah Culp,Damonic Williams,Wydett Williams Jr.
2026001,0,3152,PASS,(2:03) H.King pass short left to C.Washington pushed ob at AZ 34 for 7 yards (E.Culp).,https://pro.nfl.com/api/plays/summaryPlay?gameId=c66cf251-5f68-11f1-b1d0-bb70a4640075&playId=3152,3,2,3,02:03,41.0,False,False,0750,17,20,0.5282621199730784,11,1,2,2,5,11,3,4,4,Stone Forsythe,Ja'Tyre Carter,Ryan Hayes,Elijah Cooks,Casey Washington,Nick Samac,Caden Prieskorn,Anthony Tyus III,Isaia Glass,Haynes King,Chamon Metayer,Isaiah Oliver,Jonah Williams,BJ Ojulari,Brodric Martin,Eku Leota,Elijah Jones,Austin Keys,Karson Sharar,Elijah Culp,Damonic Williams,Wydett Williams Jr.
2026001,0,3182,RUSH,(1:36) A.Tyus right end to AZ 33 for 1 yard (K.Sharar; B.Ojulari).,https://pro.nfl.com/api/plays/summaryPlay?gameId=c66cf251-5f68-11f1-b1d0-bb70a4640075&playId=3182,3,1,10,01:36,34.0,False,False,0750,17,20,-0.405854563228786,11,1,2,2,5,11,3,4,4,Stone Forsythe,Ja'Tyre Carter,Ryan Hayes,Elijah Cooks,Casey Washington,Nick Samac,Caden Prieskorn,Anthony Tyus III,Isaia Glass,Haynes King,Chamon Metayer,Isaiah Oliver,Jonah Williams,BJ Ojulari,Brodric Martin,Eku Leota,Elijah Jones,Austin Keys,Karson Sharar,Elijah Culp,Damonic Williams,Wydett Williams Jr.
2026001,0,3204,RUSH,(:55) (Shotgun) A.Tyus up the middle to AZ 33 for no gain (D.Williams; I.Oliver).,https://pro.nfl.com/api/plays/summaryPlay?gameId=c66cf251-5f68-11f1-b1d0-bb70a4640075&playId=3204,3,2,9,00:55,33.0,False,False,0750,17,20,-0.7809452838264406,11,1,1,3,5,11,2,4,5,Stone Forsythe,Ja'Tyre Carter,Ryan Hayes,Elijah Cooks,Casey Washington,Nick Samac,Jimmy Horn Jr.,Caden Prieskorn,Anthony Tyus III,Isaia Glass,Haynes King,Isaiah Oliver,BJ Ojulari,Eku Leota,Elijah Jones,Quinton Newsome,Austin Keys,Cam Horsley,Karson Sharar,Elijah Culp,Damonic Williams,Wydett Williams Jr.
2026001,0,3226,PASS,(:13) (Shotgun) H.King pass short right to C.Washington to AZ 26 for 7 yards (E.Culp).,https://pro.nfl.com/api/plays/summaryPlay?gameId=c66cf251-5f68-11f1-b1d0-bb70a4640075&playId=3226,3,3,9,00:13,33.0,False,False,0750,17,20,-0.3279602910624817,11,1,1,3,5,11,2,4,5,Stone Forsythe,Ja'Tyre Carter,Ryan Hayes,Elijah Cooks,Casey Washington,Nick Samac,Jimmy Horn Jr.,Caden Prieskorn,Anthony Tyus III,Isaia Glass,Haynes King,Isaiah Oliver,BJ Ojulari,Eku Leota,Elijah Jones,Quinton Newsome,Austin Keys,Cam Horsley,Karson Sharar,Elijah Culp,Damonic Williams,Wydett Williams Jr.
2026001,0,3251,END_QUARTER,END QUARTER 3,https://pro.nfl.com/api/plays/summaryPlay?gameId=c66cf251-5f68-11f1-b1d0-bb70a4640075&playId=3251,3,0,0,,,False,,0750,17,20,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2026001,0,3271,PASS,(15:00) (Shotgun) H.King pass short right to C.Prieskorn pushed ob at AZ 5 for 21 yards (W.Williams; Q.Newsome).,https://pro.nfl.com/api/plays/summaryPlay?gameId=c66cf251-5f68-11f1-b1d0-bb70a4640075&playId=3271,4,4,2,15:00,26.0,False,False,0750,17,20,3.4761842524749227,11,1,1,3,5,11,2,4,5,Stone Forsythe,Ja'Tyre Carter,Ryan Hayes,Elijah Cooks,Casey Washington,Nick Samac,Jimmy Horn Jr.,Caden Prieskorn,Anthony Tyus III,Isaia Glass,Haynes King,Isaiah Oliver,Jonah Williams,BJ Ojulari,Eku Leota,Elijah Jones,Quinton Newsome,Austin Keys,Cam Horsley,Karson Sharar,Elijah Culp,Wydett Williams Jr.
2026001,0,3301,PASS,"(14:25) H.King pass short left to A.Tyus for 5 yards, TOUCHDOWN.",https://pro.nfl.com/api/plays/summaryPlay?gameId=c66cf251-5f68-11f1-b1d0-bb70a4640075&playId=3301,4,1,5,14:25,5.0,True,True,0750,17,20,1.0931026472826488,11,1,2,2,5,11,3,4,4,Stone Forsythe,Ja'Tyre Carter,Ryan Hayes,Elijah Cooks,Casey Washington,Nick Samac,Caden Prieskorn,Anthony Tyus III,Isaia Glass,Haynes King,Chamon Metayer,Isaiah Oliver,Jonah Williams,BJ Ojulari,Brodric Martin,Eku Leota,Elijah Jones,Austin Keys,Cam Horsley,Karson Sharar,Elijah Culp,Wydett Williams Jr.
2026001,0,3327,XP_KICK,"R.Fitzgerald extra point is GOOD, Center-J.Jansen, Holder-S.Martin.",https://pro.nfl.com/api/plays/summaryPlay?gameId=c66cf251-5f68-11f1-b1d0-bb70a4640075&playId=3327,4,0,0,14:20,15.0,False,False,0750,23,20,0.06888505002846201,11,0,2,0,6,11,3,4,4,J.J. Jansen,Sam Martin,Stone Forsythe,James Mitchell,Ja'Tyre Carter,Ryan Hayes,Ryan Fitzgerald,Caden Prieskorn,Sam Hecht,Albert Reese,Isaia Glass,Isaiah Oliver,Jonah Williams,Owen Pappoe,Kei'Trel Clark,Eku Leota,Elijah Jones,Cam Horsley,Karson Sharar,Cam Robertson,Damonic Williams,Wydett Williams Jr.
2026001,0,3352,TIMEOUT,Timeout at 14:20.,https://pro.nfl.com/api/plays/summaryPlay?gameId=c66cf251-5f68-11f1-b1d0-bb70a4640075&playId=3352,4,0,0,14:20,,False,,0750,24,20,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2026001,0,3342,KICK_OFF,R.Fitzgerald kicks 55 yards from CAR 35 to AZ 10. H.Wallace to AZ 30 for 20 yards (A.Tyus).,https://pro.nfl.com/api/plays/summaryPlay?gameId=c66cf251-5f68-11f1-b1d0-bb70a4640075&playId=3342,4,0,0,14:20,65.0,False,False,0750,24,20,-0.253577820956707,11,2,2,2,0,11,0,2,3,James Mitchell,Casey Washington,Tyrek Funderburk,Ryan Fitzgerald,Anthony Tyus III,Roc Taylor,Miles Davis,Devonta Smith,Isaiah Smith,Chamon Metayer,DeCarlos Nicholson,Isaiah Oliver,Evan Hull,Eku Leota,Kalen King,Rivaldo Fairweather,Bryson Green,Corey Kiner,Karson Sharar,Jameson Geers,Harrison Wallace III,Wydett Williams Jr.
2026001,0,3372,RUSH,(14:14) E.Hull up the middle to AZ 34 for 4 yards (J.Kuwatch).,https://pro.nfl.com/api/plays/summaryPlay?gameId=c66cf251-5f68-11f1-b1d0-bb70a4640075&playId=3372,4,1,10,14:14,70.0,False,False,3800,20,24,-0.21883511100895703,11,1,1,3,5,11,2,5,4,Matt Pryor,Olisaemeka Udoh,Evan Hull,Demontrey Jacobs,Xavier Weaver,Kedon Slovis,Valentin Senn,Reggie Virgil,Ka'ena Decambra,Jameson Geers,Harrison Wallace III,Isaiah Simmons,Elijah Garcia,Nick Hampton,Thomas Incoom,Tyrek Funderburk,Demani Richardson,Maema Njongmeta,Jackson Kuwatch,Aaron Hall,Cam Miller,Devonta Smith
2026001,0,3394,PASS,(13:42) K.Slovis pass deep left to H.Wallace to CAR 39 for 27 yards (D.Richardson).,https://pro.nfl.com/api/plays/summaryPlay?gameId=c66cf251-5f68-11f1-b1d0-bb70a4640075&playId=3394,4,2,6,13:42,66.0,False,False,3800,20,24,2.1409052175004035,11,1,1,3,5,11,2,5,4,Matt Pryor,Olisaemeka Udoh,Evan Hull,Demontrey Jacobs,Xavier Weaver,Kedon Slovis,Valentin Senn,Reggie Virgil,Ka'ena Decambra,Jameson Geers,Harrison Wallace III,Isaiah Simmons,Elijah Garcia,Nick Hampton,Thomas Incoom,Tyrek Funderburk,Demani Richardson,Maema Njongmeta,Jackson Kuwatch,Aaron Hall,Cam Miller,Devonta Smith
2026001,0,3419,RUSH,"(13:07) E.Hull up the middle to CAR 30 for 9 yards (C.Miller, I.Simmons).",https://pro.nfl.com/api/plays/summaryPlay?gameId=c66cf251-5f68-11f1-b1d0-bb70a4640075&playId=3419,4,1,10,13:07,39.0,False,False,3800,20,24,0.6962303774198517,11,1,1,3,5,11,2,5,4,Matt Pryor,Olisaemeka Udoh,Evan Hull,Demontrey Jacobs,Xavier Weaver,Kedon Slovis,Valentin Senn,Reggie Virgil,Ka'ena Decambra,Jameson Geers,Harrison Wallace III,Isaiah Simmons,Elijah Garcia,Nick Hampton,Thomas Incoom,Tyrek Funderburk,Demani Richardson,Maema Njongmeta,Jackson Kuwatch,Aaron Hall,Cam Miller,Devonta Smith
2026001,0,3441,RUSH,(12:26) E.Hull left guard to CAR 25 for 5 yards (J.Kuwatch; E.Garcia).,https://pro.nfl.com/api/plays/summaryPlay?gameId=c66cf251-5f68-11f1-b1d0-bb70a4640075&playId=3441,4,2,1,12:26,30.0,False,False,3800,20,24,0.0897268473636359,11,1,1,3,5,11,2,5,4,Matt Pryor,Olisaemeka Udoh,Evan Hull,Demontrey Jacobs,Xavier Weaver,Kedon Slovis,Valentin Senn,Reggie Virgil,Ka'ena Decambra,Jameson Geers,Harrison Wallace III,Isaiah Simmons,Elijah Garcia,Nick Hampton,Thomas Incoom,Tyrek Funderburk,Demani Richardson,Maema Njongmeta,Jackson Kuwatch,Aaron Hall,Cam Miller,Devonta Smith
2026001,0,3463,RUSH,(11:47) E.Hull left tackle to CAR 25 for no gain (T.Incoom).,https://pro.nfl.com/api/plays/summaryPlay?gameId=c66cf251-5f68-11f1-b1d0-bb70a4640075&playId=3463,4,1,10,11:47,25.0,False,False,3800,20,24,-0.33714167040307075,11,1,1,3,5,11,2,5,4,Matt Pryor,Olisaemeka Udoh,Evan Hull,Demontrey Jacobs,Xavier Weaver,Kedon Slovis,Rivaldo Fairweather,Valentin Senn,Reggie Virgil,Ka'ena Decambra,Harrison Wallace III,Isaiah Simmons,Nick Hampton,Thomas Incoom,Tyrek Funderburk,Demani Richardson,Maema Njongmeta,Kyon Barrs,Jackson Kuwatch,Cam Miller,Devonta Smith,Tywone Malone
2026001,0,3485,PASS,(11:11) (Shotgun) K.Slovis pass short middle to R.Fairweather to CAR 17 for 8 yards (D.Smith).,https://pro.nfl.com/api/plays/summaryPlay?gameId=c66cf251-5f68-11f1-b1d0-bb70a4640075&playId=3485,4,2,10,11:11,25.0,False,False,3800,20,24,0.47108618216589093,11,1,1,3,5,11,2,5,4,Matt Pryor,Olisaemeka Udoh,Demontrey Jacobs,Xavier Weaver,Kedon Slovis,Rivaldo Fairweather,Valentin Senn,Corey Kiner,Reggie Virgil,Ka'ena Decambra,Harrison Wallace III,Isaiah Simmons,Nick Hampton,Thomas Incoom,Tyrek Funderburk,Demani Richardson,Maema Njongmeta,Kyon Barrs,Jackson Kuwatch,Cam Miller,Devonta Smith,Tywone Malone
2026001,0,3510,PASS,(10:28) K.Slovis pass incomplete short right to X.Weaver.,https://pro.nfl.com/api/plays/summaryPlay?gameId=c66cf251-5f68-11f1-b1d0-bb70a4640075&playId=3510,4,3,2,10:28,17.0,False,True,3800,20,24,-1.4995969702722505,11,1,1,3,5,11,2,5,4,Matt Pryor,Olisaemeka Udoh,Demontrey Jacobs,Xavier Weaver,Kedon Slovis,Rivaldo Fairweather,Valentin Senn,Corey Kiner,Reggie Virgil,Ka'ena Decambra,Harrison Wallace III,Isaiah Simmons,Nick Hampton,Thomas Incoom,Tyrek Funderburk,Demani Richardson,Maema Njongmeta,Kyon Barrs,Jackson Kuwatch,Cam Miller,Devonta Smith,Tywone Malone
2026001,0,3538,FIELD_GOAL,"(10:23) C.Ryland 35 yard field goal is GOOD, Center-C.Kreiter, Holder-B.Gillikin.",https://pro.nfl.com/api/plays/summaryPlay?gameId=c66cf251-5f68-11f1-b1d0-bb70a4640075&playId=3538,4,4,2,10:23,17.0,False,False,3800,20,24,0.005534616415388882,11,0,2,0,6,11,4,3,4,Casey Kreiter,Olisaemeka Udoh,Blake Gillikin,Chad Ryland,Demontrey Jacobs,Christian Jones,Hayden Conner,Rivaldo Fairweather,Chase Bisontis,Jayden Williams,Jameson Geers,Elijah Garcia,Nick Hampton,Thomas Incoom,Tyrek Funderburk,Demani Richardson,Kyon Barrs,Bam Martin-Scott,Aaron Hall,Parker Petersen,Devonta Smith,DeCarlos Nicholson
2026001,0,3568,TIMEOUT,Timeout at 10:19.,https://pro.nfl.com/api/plays/summaryPlay?gameId=c66cf251-5f68-11f1-b1d0-bb70a4640075&playId=3568,4,0,0,10:19,,False,,0750,24,23,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2026001,0,3558,KICK_OFF,C.Ryland kicks 61 yards from AZ 35 to CAR 4. J.Reed to CAR 30 for 26 yards (R.Virgil).,https://pro.nfl.com/api/plays/summaryPlay?gameId=c66cf251-5f68-11f1-b1d0-bb70a4640075&playId=3558,4,0,0,10:19,65.0,False,False,3800,23,24,-0.14027502411045134,11,0,0,2,0,11,1,1,2,Isaiah Oliver,BJ Ojulari,Chad Ryland,Kei'Trel Clark,Eku Leota,Elijah Jones,Quinton Newsome,Bryson Green,Reggie Virgil,Karson Sharar,Wydett Williams Jr.,Robert Rochell,Elijah Cooks,Casey Washington,Demani Richardson,Jimmy Horn Jr.,Mapalo Mwansa,Ja'Seem Reed,Caden Prieskorn,Roc Taylor,Isaiah Smith,Chamon Metayer
2026001,0,3600,TIMEOUT,Timeout at 10:13.,https://pro.nfl.com/api/plays/summaryPlay?gameId=c66cf251-5f68-11f1-b1d0-bb70a4640075&playId=3600,4,0,0,10:13,,False,,0750,24,23,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2026001,0,3588,RUSH,(10:13) M.Davis right tackle to CAR 35 for 5 yards (C.Horsley; A.Keys).,https://pro.nfl.com/api/plays/summaryPlay?gameId=c66cf251-5f68-11f1-b1d0-bb70a4640075&playId=3588,4,1,10,10:13,70.0,False,False,0750,24,23,-0.12700676126405597,11,1,1,3,5,11,2,4,5,Stone Forsythe,Ja'Tyre Carter,Ryan Hayes,Elijah Cooks,Casey Washington,Nick Samac,Jimmy Horn Jr.,Miles Davis,Isaia Glass,Haynes King,Chamon Metayer,Isaiah Oliver,Elliott Brown,Elijah Jones,Quinton Newsome,Austin Keys,Cam Horsley,Karson Sharar,Elijah Culp,Cam Robertson,Damonic Williams,Wydett Williams Jr.
2026001,0,3617,RUSH,(9:42) M.Davis left guard to CAR 39 for 4 yards (C.Robertson; C.Horsley).,https://pro.nfl.com/api/plays/summaryPlay?gameId=c66cf251-5f68-11f1-b1d0-bb70a4640075&playId=3617,4,2,5,09:42,65.0,False,False,0750,24,23,0.3086124670226127,11,1,1,3,5,11,2,4,5,Stone Forsythe,Ja'Tyre Carter,Ryan Hayes,Elijah Cooks,Casey Washington,Nick Samac,Jimmy Horn Jr.,Miles Davis,Isaia Glass,Haynes King,Chamon Metayer,Isaiah Oliver,Elliott Brown,Elijah Jones,Quinton Newsome,Austin Keys,Cam Horsley,Karson Sharar,Elijah Culp,Cam Robertson,Damonic Williams,Wydett Williams Jr.
2026001,0,3639,RUSH,(9:07) M.Davis right guard to AZ 25 for 36 yards (E.Jones).,https://pro.nfl.com/api/plays/summaryPlay?gameId=c66cf251-5f68-11f1-b1d0-bb70a4640075&playId=3639,4,3,1,09:07,61.0,False,False,0750,24,23,2.5819120557280257,11,1,2,2,5,11,3,4,4,Stone Forsythe,Ja'Tyre Carter,Ryan Hayes,Elijah Cooks,Casey Washington,Nick Samac,Caden Prieskorn,Miles Davis,Isaia Glass,Haynes King,Chamon Metayer,Isaiah Oliver,Jonah Williams,Elliott Brown,Elijah Jones,Austin Keys,Cam Horsley,Karson Sharar,Elijah Culp,Cam Robertson,Damonic Williams,Wydett Williams Jr.
2026001,0,3661,PASS,(8:24) H.King pass short right to M.Davis to AZ 20 for 5 yards (E.Culp).,https://pro.nfl.com/api/plays/summaryPlay?gameId=c66cf251-5f68-11f1-b1d0-bb70a4640075&playId=3661,4,1,10,08:24,25.0,False,False,0750,24,23,0.11475534224882722,11,1,1,3,5,11,2,4,5,Stone Forsythe,Ja'Tyre Carter,Ryan Hayes,Elijah Cooks,Nick Samac,Jimmy Horn Jr.,Roc Taylor,Miles Davis,Isaia Glass,Haynes King,Chamon Metayer,Isaiah Oliver,Elliott Brown,Elijah Jones,Quinton Newsome,Austin Keys,Cam Horsley,Karson Sharar,Elijah Culp,Cam Robertson,Damonic Williams,Wydett Williams Jr.
2026001,0,3686,RUSH,(7:42) (Shotgun) A.Tyus left tackle to AZ 19 for 1 yard (K.Sharar; D.Williams).,https://pro.nfl.com/api/plays/summaryPlay?gameId=c66cf251-5f68-11f1-b1d0-bb70a4640075&playId=3686,4,2,5,07:42,20.0,False,True,0750,24,23,-0.4994934890419245,11,1,1,3,5,11,2,4,5,Stone Forsythe,Ja'Tyre Carter,Ryan Hayes,Elijah Cooks,Nick Samac,Jimmy Horn Jr.,Caden Prieskorn,Anthony Tyus III,Roc Taylor,Isaia Glass,Haynes King,Isaiah Oliver,BJ Ojulari,Brodric Martin,Eku Leota,Elijah Jones,Quinton Newsome,Austin Keys,Karson Sharar,Elijah Culp,Damonic Williams,Wydett Williams Jr.
2026001,0,3708,PASS,(7:00) (Shotgun) H.King pass incomplete short left to Ji.Horn.,https://pro.nfl.com/api/plays/summaryPlay?gameId=c66cf251-5f68-11f1-b1d0-bb70a4640075&playId=3708,4,3,4,07:00,19.0,False,True,0750,24,23,-1.3821356645785272,11,1,1,3,5,11,2,4,5,Stone Forsythe,Ja'Tyre Carter,Ryan Hayes,Elijah Cooks,Nick Samac,Jimmy Horn Jr.,Caden Prieskorn,Anthony Tyus III,Roc Taylor,Isaia Glass,Haynes King,Isaiah Oliver,BJ Ojulari,Brodric Martin,Eku Leota,Elijah Jones,Quinton Newsome,Austin Keys,Karson Sharar,Elijah Culp,Damonic Williams,Wydett Williams Jr.
2026001,0,3731,FIELD_GOAL,"(6:57) R.Fitzgerald 37 yard field goal is GOOD, Center-J.Jansen, Holder-S.Martin.",https://pro.nfl.com/api/plays/summaryPlay?gameId=c66cf251-5f68-11f1-b1d0-bb70a4640075&playId=3731,4,4,4,06:57,19.0,False,False,0750,24,23,0.337358970544301,11,0,2,0,6,11,3,4,4,J.J. Jansen,Sam Martin,Stone Forsythe,James Mitchell,Ja'Tyre Carter,Ryan Hayes,Ryan Fitzgerald,Caden Prieskorn,Sam Hecht,Albert Reese,Isaia Glass,Isaiah Oliver,Jonah Williams,Owen Pappoe,Kei'Trel Clark,Eku Leota,Elijah Jones,Cam Horsley,Karson Sharar,Cam Robertson,Damonic Williams,Wydett Williams Jr.
2026001,0,3761,TIMEOUT,Timeout at 06:53.,https://pro.nfl.com/api/plays/summaryPlay?gameId=c66cf251-5f68-11f1-b1d0-bb70a4640075&playId=3761,4,0,0,06:53,,False,,0750,27,23,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
